Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4621547864064,177681620,0.38,1.02,2.62,0.68,-1.4,0.38,3.64,34.44,77.13,598.68,813.12,2453.83
2,AAPL,Apple Inc.,3888777003008,36737067,0.09,1.54,0.27,-3.33,2.54,1.73,8.08,30.56,19.76,68.89,89.49,280.56
3,GOOGL,Alphabet Inc.,3810313371648,51937895,0.14,4.01,4.29,-1.13,-6.88,-2.17,33.23,90.06,101.6,200.53,127.03,372.9
3,GOOG,Alphabet Inc.,3809345273856,33577465,0.09,3.74,3.99,-1.17,-7.02,-2.34,32.68,88.28,99.81,198.57,126.52,373.0
4,MSFT,Microsoft Corporation,2952363507712,31825617,0.11,-0.31,0.32,-3.66,-8.16,-17.65,-21.93,-13.7,-1.59,46.45,39.81,135.69
5,AMZN,"Amazon.com, Inc.",2255514238976,63898535,0.28,2.56,4.45,1.52,-13.08,-13.02,-2.89,2.14,18.11,112.86,27.78,77.11
6,META,"Meta Platforms, Inc.",1658528202752,14057273,0.08,1.69,2.56,-2.25,-11.19,1.07,-6.96,-1.46,27.48,223.2,100.04,240.0
7,AVGO,Broadcom Inc.,1577184657408,16328571,0.1,-0.4,0.03,-2.29,0.58,-3.16,2.67,30.29,120.95,440.39,633.3,1277.44
8,TSLA,"Tesla, Inc.",1545326559232,57794936,0.37,0.03,0.29,-3.15,-1.14,-4.54,-0.4,19.62,78.92,114.24,57.29,671.67
9,WMT,Walmart Inc.,980580958208,34853514,0.36,-1.51,-4.55,-2.93,4.75,9.11,21.01,23.55,61.7,170.99,179.46,223.41
10,ASML,ASML Holding N.V. - New York Re,570417938432,1090671,0.02,0.73,3.51,3.96,1.12,19.79,57.46,97.78,87.16,127.22,110.19,408.84
11,MU,"Micron Technology, Inc.",481909309440,29757297,0.62,2.59,7.1,14.71,-1.75,26.1,135.87,319.57,381.73,608.18,524.96,780.66
